Argomento;Numero;Cognome;Nome;Titolo;Descrizione;Prezzo;Soffietto;
Letteratura straniera - francese;794;Malraux;André.;Lettres choisies 1920 - 1976.;Edition établie et annotée par Francois de Saint-Cheron. Préface de Jean-Yves Tadié. Paris. Gallimard 2012, 8°, pp. 388. ;10;
Letteratura straniera - francese;795;Orieux;Jean.;Voltaire.;La sua vita, le sue opere, i suoi tempi, i suoi segreti. Milano. Longanesi 1971, 8°, pp. 836, con 27 illustrazioni nel testo e 17 fuori testo. leg. edit., astuccio ill. ;€ 18;
letteratura straniera - francese;796;Stendhal.;;Filosofia nova.;Torino. Boringhieri 1969, 8°, pp. 152.;16;
letteratura straniera - francese;797;Stendhal.;;Il rosso e il nero.;Prefazione e traduzione di Diego Valeri. Torino. Einaudi 1964, 8°, pp. Xxv - 600. Leg. edit., sovracc. ill.;€ 16;
letteratura straniera - francese;798;Stendhal.;;La badessa di Castro.;Prefazione di Pietro Trompeo. Torino. Einaudi 1960, 16°, pp. Xx - 126. Leg. edit.;€ 13;
Letteratura straniera - francese;799;Verlaine;Paul.;Vers.;Munich. Maison Kurt Wolff 1923, 8°, pp. 198. Leg. mz p. e carta marmorizzata, titoli in oro: Stampato su carta speciale. ;€ 20;
Letteratura straniera - francese;800;Vlaminck.;;Ricordi di vita.;Scelta traduzione e disegni di Orfeo Tamburi. II edizione. Milano. Luciano Ferriani Editore 1960, 16° (cm 9 x 15), pp. 72, con 15 disegni di Orfeo Tamburi nel testo. Non comune.;€ 12;Pittore, scrittore, violinista… si stabilisce a Chatou dove guadagna la vita come corridore ciclista e violinista ambulante. L'incontro e l'amicizia con Derain danno origine alla nascita del Fauvisme.
letteratura straniera - francese;801;Voltaire.;;La Principessa di Babilonia.;Traduzione di Ferdinando Palazzi. Milano. Ceschina 1960, 16°, pp. 152.;€ 13;
Letteratura Straniera - Germanistica;802;Freschi;Marino (a cura).;La storia di Faust nelle letterature europee.; Napoli. Cuen 2000, 8°, pp. 226.;€ 12;Atti del Convegno Napoli, 6-7 marzo 1997. 
Letteratura Straniera - Germanistica;803;Heine;Heirich.;Antologia Lirica;dalle migliori traduzione italiane a cura di Tomaso Gnoli e Amalia Vago. Milano. Mondadori 1934, 8°, pp. 412.;€ 12;
Letteratura Straniera - Germanistica;804;Mann;Klaus.;La svolta.;Storia di una vita. Milano. Il Saggiatore 1988, 8°, pp. 472. Leg. edit., sovracc. ill.;€ 14;
letteratura straniera - germanistica;805;Mann;Thomas.;Doctor Faustus.;La vita del compositore tedesco Adrian Leverkuhn narrata da un amico. Traduzione di Ervino Pocar. Milano. Mondadori 1961, 8°, pp. xxxvi - 964, con 1 ritratto in anteporta. Leg. edit.;€ 15;
letteratura straniera - germanistica;806;Mann;Thomas.;I Buddenbrook.;Decadenza di una famiglia. Traduzione di Ervino Pocar. Milano. Mondadori 1961, 8°, pp. Xx - 998, con 1 ritratto in anteporta. Leg. edit.;€ 15;
letteratura straniera - germanistica;807;Mann;Thomas.;Lettera a italiani.;Milano. Saggiatore 1962, 16°, pp. 130. Cart. edit.;€ 14;
letteratura straniera - germanistica;808;Mann;Thomas.;Lettera sul matrimonio.;Milano. Saggiatore 1958, 16°, pp. 48. Cart. edit.;€ 13;
Letteratura Straniera - Germanistica;809;Pascal;Roy.;Dal naturalismo all'espressionismo. Letteratura e società in Austria e in Germania 1880-1918. ;Milano. Feltrinelli 1975, 8°, pp. 289.;€ 13;
Letteratura Straniera - Germanistica;810;Traxler;Hans.;La strega e il panpepato la vera storia di Haensel e Gretel. ;Prefazione di Antonio Faeti con un intervento di Pierre Menard. Milano. Emme Edizioni 1981, 8°, pp. 120, con ill. n.t.;€ 12;Nella Germania devastata dalla guerra dei Trent'anni si svolge nel 1647 uno strano processo per stregoneria…
letteratura straniera - germanistica;811;Werfel;Franz.;I Quaranta giorni del Mussa Dagh.;2 voll.  Milano. Mondadori 1936, 8°, pp. 456+474,.;€ 20;
letteratura straniera - Israeliana;812;Yehoshua;Abraham B.;Ritorno dall'India.;Torino. Einaudi 1997, 8° pp. 474. Leg. edit., sovracc. ill Prima edizione italiana.;€ 13;
Letteratura Straniera - russa;813;Calebich Creazza;Giovanna (a cura). ;Aleksandr Ivanovic Herzen. Profezia e tradizione. ;Napoli. Cuen 2000, 8°, pp. 224. ;€ 12;
Letteratura Straniera - Spagnola;814;Cervantes;Miguel de.;L'ingegnoso gentiluomo don Chisciotte della Mancia.;Milano. Mondadori 1964, 8° grande, pp. 860 con molte  illustrazioni di Gustavo Doré intercalate nel testo. Leg. cart. edit. ill. ;€ 12;
Letteratura Straniera - Spagnola;815;Cervantes ;Miguel de.;Novelle. Intermezzo del vecchio geloso. ;Trad. di S. Pellegrini e A. Martinengo. Torino. Utet 1966, 8°, pp.  194, con ritratto in antip. Leg. t.t. edit., titoli.  ;€ 12;
Letteratura Straniera - Spagnola;816;Gongora y Argote;Luis de.;Sonetti funebri. ;Traduzione, presentazione e note di Piero Chiara. Milano. Luciano Ferriani Editore 1960, 16° (cm 9 x 15), pp. 64, con 4 ill. nel testo.  Edizione limitata a mille esemplari numerati. Non comune.;€ 13;
Letteratura Straniera - Spagnola;817;Leon;Luis de.;La sposa perfetta. ;"A cura di Clemenza Vicesvinci. Firenze. ""Rinascimento del Libro"" 1933, 16°, pp. 196.";€ 10;
Letteratura Straniera - Turca;818;Hikmet;Nazim.;Poesie d'amore.;"Milano. Mondadori 1990, 8°, pp. 222. Bross., sovracc. ill. ""I poeti dello specchio"".";€ 12;
Libri antichi – rari – di pregio;819;Sarnelli;Gennaro.;Della discrezione degli Spiriti.;Operetta istruttiva, illuminativa, e direttiva  per Regola e cautela delle anime, che attendono all'esercizio della orazione, ed al cammino della perfezione e per i loro direttori. Volume unico. Napoli. Festa 1850, 8°, pp.  456. Leg. piena pergamena con mancanze al piede e in testa aldorso.;€ 40;
Libri antichi – rari – di pregio;820;Sarnelli;Gennaro.;Opera contro il vizio della bestemmia.;Divisa in tre parti Ai Principi e Magistrati, ai Sacri Prelati della Chiesa ed ai Parrochi Predicatori e confessori colle regpole maniere e pratiche ordinate per frenare un cotal delitto. Tomo XII. Volume unico. Napoli. Festa 1851, 8°, pp. 348. Leg. piena pergamena. ;€ 50;
Libri per Ragazzi;821;Bernasconi Emilio,  Colombo Angelo.;;Il primo libro dei Conti e dei Giochi.;"Torino. Paravia 1946, 8° grande, pp. 72, con ""belle"" illustrazioni a colori nel testo di Elda Cenni. Leg. cart. edit. ill. a colori.";€ 20;
Libri per Ragazzi;822;Bernasconi Emilio,  Colombo Angelo.;;Il secondo libro dei Conti e dei Giochi.;"Torino. Paravia 1946, 8° grande, pp. 72, con ""belle"" illustrazioni a colori nel testo di Elda Cenni. Leg. cart. edit. ill. a colori.";€ 20;
Libri per Ragazzi;823;Bologna;P.;L'eroe della Falange.;Roma. Ave 1938, 8°, pp. 104, con disegni di P. Bologna n.t.;€ 15;
Libri per Ragazzi;824;Ferrari;Rodolfo.;L'eroe della Steppa. ;Romanzo d'avventure. Roma. Ave 1939, pp. 120, con disegni nel teso di G. Grilli. ;€ 15;
Libri per Ragazzi;825;Sorrentino ;Maria Pia.;La lettera rossa.;"Firenze. Salani ""Biblioteca delle Giovinette"" s.d. (anni Cinquanta), 8°, pp. 214, con molti disegni di Rossini. Leg. mz t. edit., piatto ill. a colori.  ";€ 12;
Linguistica;826;De Palma;Armando (a cura).;Linguaggi e sistemi formali.;Teorie e metodi della linguistica matematica da Carnap a Chomsky. Torino. Einaudi 1974, 8°, pp. 422. ;€ 10;
linguistica;827;Durante;Marcello.;Dal latino all'italiano moderno.;Saggio di storia linguistica e culturale. Bologna. Zanichelli 1981, 8°, pp. 328.;€ 18;
linguistica;828;Montuori;Francesco.;Lessico e camorra.;Storia della parola camorra, proposte etimologiche e termini del gergo ottocentesco.;€ 10;
Linguistica;829;Silvestri;Domenico.;La forbice e il ventaglio.;Descrivere, interpretare, operare da un punto di vista linguistica. Lezioni di Glottologia. Napoli. Arte Tipografica 1994, 8°, pp. 294.;€ 12;
Linguistica;830;Silvestri;Domenico.;La nozione di Indomediterraneo in linguistica storica. ;Napoli. Macchiaroli 1974, 8°, pp. 222.;€ 25;
Linguistica;831;Trovato ;Salvatore C. ;Proverbi locuzioni modi di dire nel dominio linguistico italiano. ;Roma. Il Calamo 1999, 8°, pp. X - 386;€ 10;
Linguistica ;832;Chomsky;Noam.;Le strutture della sintassi.;Introduzione di Francesco Antinucci. Roma-Bari. Laterza 1974, 8°, pp. Xxxii - 216.;€ 10;
Locale | Abruzzo;833;Autori diversi.;;Il Parco Nazionale del Gran Sasso e Monti della Laga.;L'Aquila. Textus 1999, 4°, pp. 164, con 238 foto a colori n.t. di Mauro Congeduti. Leg. t.t. edit., astuccio ill. ;€ 15;
Locale | Abruzzo;834;De Matteis;Angiola.;"""Terra di mandrie e di emigranti"".";L'economia dell'Aquilano nell'Ottocento. Napoli. Giannini 1993, 8°, pp. 312.;€ 13;
Locale | Abruzzo;835;Moretti Mario, Dandier Marilena.;;Architettura civile Aquilana dal XIV al XIX secolo.;Catalogazione e schedature degli edifici di rilevnte interesse storico artististico nella città dell'Aquila. L'Aquila. Japadre 1974, 4°, pp. 230, con centinaia di foto – di uno dei straordinari centri storici italiani – nel testo.;€ 40;
Locale | Abruzzo;836;Robotti;Ciro (a cura).;Chieti.;Città d'arte e di cultura. Edizioni del Grifo 1997, 8°, pp. 326, con molte ill. n.t. Leg. edit., sovracc. ill. ;€ 14;
Locale | Abruzzo;837;Sabatini;Francesco.;La regione degli Altopiani maggiori d'Abruzzo.;Storia di Roccaraso e Pescocostanzo. Roccaraso. Azienda di Soggiorno e Turismo 1960, 8°, pp. 266, con molte ill. in nero e a colori. Non comune.;€ 30;
Locale | Basilicata;838;Di Stefano;Lucido.;Della Valle di Fasanella nella Lucania.;"3 voll. Salerno. Centro di Cultura e Studi Storici ""Alburnus"" 1994 - 1995 - 1997, 8°, pp. 398 +314 + 300. Bross. dit.";€ 50;"Nel manoscritto per la prima volta pubblicato l'Autore scrive: "" Se mai questa mia fatica perverrà sotto l'occhio (di) qualche lettore, lo prego a compatire e la lunghezza e qualche abbaglio forse da me preso […] descrivo la Valle di Fasanella, ch'è parte della Lucania..."""
Locale | Basilicata;839;Moggi;Guido.;La flora del Monte Alburno;(appennino Lucano). Firenze. Istituo Botanico 1955, 8°, pp.  184 (numerazione da p. 461 a p. 646. Estratto da Webbia, vol X…). Raro.;€ 25;
Locale | Calabria;840;Calabrese;Italo.;Calabria, terra nostra.;Roma. Gesualdi 1968, 8°, pp. 220, con molte tavole bn ft.;€ 15;
Locale | Calabria;841;Giambocono;Francesco, Teologo.;Considerazioni intorno alla vita ed agli scritti di Monsignor Andrea Serrao. ;Potenza. Favatà 1877, 8°, pp. 32. Raro.;€ 15;
Locale | Calabria;842;Giannuzzi Savelli;Giuseppe.;Aspetti storici della Calabria Citra dal Feudalesimo al Risorgimento.;Dall'esame dei documeti d'archivio e dalla Storia della famiglia Giannuzzi Savelli. Napoli. Arte Tipografica 2004, 8°, pp. 408, con ill. n.t.;€ 15;
Locale | Calabria;843;Greco;Giuseppe.;Maierato paese di Calabria. ;Arte, tradizione, cultura e civiltà contadina. Cosenza 1994, 8°, pp. 196, con ill. n.t.;€ 10;
Locale | Calabria;844;Mazzoleni;Jole.;Fonti per la storia della Calabria nel Viceregno;(1503-1734). Esistenti nell'Archivio di Stato di Napoli. Napoli. Edisud 1968, 4°, pp. 452.;€ 15;
Locale | calabria;845;Misasi;Nicola.;Pagine calabresi.;Antologia a cura di Lina Iannuzzi. Bologna. Cappelli 1969, 8°, pp. 430.;€ 12;
Locale | Calabria;846;Trapuzzano;Alfonsino.;La donna Calabrese di ieri e di oggi nella vita e nell'arte. ;Soveria Mannelli. Rubbettino 1980, 8°, pp. 176, con ill. ;€ 13;
Locale | Campania;847;_;;Stampa periodica in Terra di Lavoro 1840-1927.;Catalogo della mostra. Caserta 1988, 8°, pp. 144.;€ 12;
Locale | Campania;848;[Anonimo];;Montevergine.;Guida - Cenni Storici. Roma. Descèe, Lefebvre e C. Editori 1905, 8°, pp. 102, con 31 illustrazioni nel testo. Non comune.;€ 30;
Locale | Campania;849;Acocella;Nicola.;Salerno Medioevale ed altri saggi.;A cura di Antonella Sparano. Napoli. Lse 1971, 8° grande, pp. xx - 694. ;€ 20;
Locale | Campania;850;Addesso;Cristiana Anna.;Francesco Mastriani a teatro. ;Napoli. Fridericiana 2009, 8°, pp. x - 158.;€ 13;
Locale | Campania;851;Addesso Cristiana Anna, Mastriani Emilio,;Mastriani Rosario.;Che somma sventura è nascere a Napoli!;Bio-bibliografia di Francesco Mastriani. Contiene: Filippo Mastiani,  Cenni sulla vita e sugli scritti di F. Mastriani, Roma. Aracne 2012, 8°, pp. 400.;€ 15;
Locale | Campania;852;Alamaro Eduardo (Testo), Tanasi Francesco (Immagini).;;La Maiolica delle Sirene. ;"L'arte della ""Riggiola"" napoletana a Massa Lubrense. Napoli. Esi 1993, 4°, pp. 302, con ill. in nero e a colori nel testo.  Leg. t.t. edit., sovracc. ill. ";€ 30;"""Il felice matrimonio tra arte e natura che tra Sette e Ottocento si celebrò a Massalubrense[…] Si tratta di una eccezionale ricchezza di arte, di fede, di storia e di civiltà si un popolo, non studiata prima d'ora…"""
Locale | Campania;853;Amalfitano;Paolo (a cura).;Il destino della Sibilla.;Mito, scienza e storia dei Campi Flegrei.  Atti del Convegno internazionale di studi sui Campi Flegrei promosso dalla Fondazione Napoli Novantanove. Napoli, 27-28 settembre 1985. Napoli. Bibliopolis 1986, 8°, pp. 266, con 16 figure f.t. ;€ 15;Scritti di Pugliese Carratelli, Zevi, Vallet, Pozzi, Gigante, Detienne…
Locale | Campania;854;Annecchino;Raimondo.;Storia di Pozzuoli e della zona flegrea.;Napoli. Gallina 1996, 8°, pp. 414, con molte ill. n.t. ;€ 15;
Locale | Campania;855;Autori diversi.;;Appunti e documenti per la storia del territorio di Sicignano degli Alburni. ;2 voll. A cura di Carmine Carlone e Francesco Mottola. Salerno. Edizioni Studi Storici Meridionale s.d. (1985), 8°, pp. 668, con 105 tavole n.t.;€ 18;
Locale | Campania;856;Autori diversi.;;Capri allo specchio (1880-1930).;Capri. Piccolo Parnaso 1997, 8°, pp. 14 + 41 immagini fuori testo.;€ 10;
Locale | Campania;857;Bellucci;Marisa.;Maria De Cardona Contessa di avellino.;Una nobildonna italo-spagnola nella Napoli del Cinquecento. Avellino. Terebinto 2014, 8°, pp. 144, con ill. n.t.;€ 12;
Locale | Campania;858;Bonavita;Anna.;Il Vallo di Lauro nel Settecento.;Economia, società e generi di vita. Avellino. Terebinto 2014, 8°, pp. 158.;€ 13;
Locale | Campania;859;Bono;Giovanni.;Casavatore. ;Napoli 1985, 8°, pp. 142, con ill. n.t.;€ 12;
Locale | Campania;860;Borrelli;Gennaro.;Il Palazzo Penne.;Un borghese a Corte. Premessa di Mario Antonio De Cunzo. Napoli. Arte Tipografica 2000, 4°, pp. 118, con 41 illustrazioni in nero e 11 tavole a colori nel testo.;€ 14;
Locale | Campania;861;Cantone;Salvatore.;Cenni storici di Pomigliano d'Arco.;Introduzione di Girolamo Sibilio. Napoli. Gallina 1984, 4°, pp. 136, con 14 ill. nel testo. Ristampa anastatica della rara edizione Nola 1923. ;€ 24;
Locale | Campania;862;Caserta;Renato.;Ai due lati della Barricata.;La Resistenza a Napoli e le Quattro Giornate. Napoli. Arte Tipografica 2003, 8°, pp. 196.;€ 13;
Locale | Campania;863;Catello Enzo, Angela, Elio.;Foto di Luciano Romano.;Il Presepe della Reggia di Caserta.;Napoli. Civita 1988, 4°, pp. 162, con 8 foto a colori a p. pagina. Leg. t.t. edit., sovracc. ill. ;€ 15;
Locale | Campania;864;Corcese Felicio, Tescione ;Giuseppe (a cura).;Per una storia di Caserta dal Medioevo all'età contemporanea.;Npoli. Athena 1993, 8°, pp. 238, con 16 ill. f.t. ;€ 15;Testi di C. Vultaggio, G. D'Agostino, G. Alisio, F. Corvese, O. Isernia, L. Musella, G. Capobianco.
Locale | Campania;865;D'Acunti;Eugenio.;Cristoforo Marino.;Un geniale napoletano tra documenti antichi. Napoli. Fiorentino 1973, 8°, pp. 144, con 30 tavole ft. Bross. edit., sovracc.;€ 12;
Locale | Campania;866;D'Agostino;Mario.;Pesco Sannita tra cronaca e storia. ;Napoli. Arte Tipografica 2000, 8°, pp. 196, con ill. in nero e a colri n.t.. ;€ 10;
Locale | Campania;867;D'Andrea;Domenico.;Mugnano del Cardinale nella Repubblica Napoletana del 1799;tra rivoluzione e Controrivoluzione. Napoli. Arte Tipografica 1999, 8°, pp. 130, con ill. n.t.;€ 10;
Locale | Campania;868;Dalla Vecchia Pippo,;La Posta Laura.;Yatch Club Canottieri Savoia.;Napoli. Electa 1993,4°, album, pp. 260, ricco di fotografie bn f.t. Leg. edit., sovracc. ill.;€ 30;
Locale | Campania;869;De Muro;Vincenzo.;Atella. Antica città della Campania. ;Prefazione di Enrica Pozzi. Napoli. Gallina 1985, 8°, pp. [6] 200.;€ 14;Ristampa anastatica dell'edizione 1840.
Locale | Campania;870;della Rocca;Alfonso.;Il bradisismo flegreo e la nascita del Monte Nuovo nel 1538. Rassegna delle fonti storiche.;Napoli. Loffredo 1985, 8°, pp. 78.;€ 8;
Locale | Campania;871;Di Biase;Carmine.;Salvo D'Acquisto nel 40° del suo sacrificio.;Napoli. Liguori 1983, 16°, pp. 98. Invio auografo.;€ 12;
Locale | Campania;872;Di Lieto;Don Bellino.;Da San Benedetto alla Santissima Annunziata. ;Dieci secoli di Storia di una parrocchia di Angri. Napoli. Arte Tipografica 2000, 8°, pp. 108, con 48 ill. in nero e colori f.t.;€ 10;
Locale | Campania;873;Esposito;Laura (a cura).;Documenti per la storia della Diocesi e Contea di Caiazzo (ante 599 - 1309).;Napoli. Arte Tipografica 2010, 8°, pp. 246.;€ 12;
Locale | Campania;874;Gravagnuolo;Paolo.;Civiltà di un borgo.;Storia e sviluppo di Cava de' Tirreni. Napoli. Esi 1994, 4#, pp. 206, con 72 ill. in nero n.t. ;€ 15;
Locale | Campania;875;Martucci;Ettore.;La città Reale Caserta.;Introduzione di Gian Marco Jacobitti.  Capitoli di aggiornamento di Anna Maria romano. Napoli. Guida 1998, 4°, pp. 184, con ill. in nero e a colori nel testo. Leg. edit., sovracc. ill. ;€ 20;
Locale | Campania;876;Mazziotti;Matteo.;La Baronia del Cilento. ;Ristampa anastatica dell'edizione Roma 1904 a cura e con una nota di Luciana Astolfi. del 1918. Nota al testo e apparato critico a cura di Felicita Audisio. Napoli. Arte Tipografica 2009, 8°, pp. 274.;€ 18;
Locale | Campania;877;Morrone;Fiorangelo.;Culti e feste religiosità popolare nell'Alta Valle del Fortore.;Napoli. Arte Tipografica 2002, 8°, pp. 86, con 4 tavole f.t.;€ 10;
Locale | Campania;878;Morrone;Fiorangelo.;La storia di Molinara. ;Napoli. Arte Tipografica 2004, 8°, pp. 276, con ill. n.t.;€ 12;
Locale | Campania;879;Nazzaro;Antonio V. (a cura).;Giuliano d'Eclano e l'Hirpina Christiana.;Atti del convegno  4 - 6 2003. Napoli. Arte Tipografica 2004, 8° grande, pp. 438, con 22 ill. in nero e a coloi f.t.;€ 14;
Locale | Campania;880;Orefice;Antonella.;Procida 1799.;La rinascita degli eroi. Napoli. Arte Tipografica 2011, 8°, pp. 118, con ill. a colri f.t.;€ 10;
Locale | Campania;881;Patturelli;Ferdinando.;Caserta e San Leucio.;Presentazione di Domenico Ianniello. Nota introduttiva di Giuseppe Tescione. Caserta. Casa del Libro 1986, 8°, pp. Xviii - 108, con 3 tavole ripieg f.t.  Ristampa fotomeccanica dell'edizione Napoli 1826.;€ 15;
Locale | Campania;882;Raspe Serra;Joselita (a cura).;Paestum idea e immagine.;Antologia di testi critici e di immagini di Paestum 1750-1836. Modena. Panini 1990, 4°, pp. 230, con molte ill. n.t.;€ 18;
Locale | Campania;883;Renna;Enrico.;Vesuvius Mons.;Aspetti del Vesuvio nel mondo antico tra filologia archeologia vulcanologia. Napoli. Procaccini 1992, 8°, pp. 164.;€ 14;
Locale | Campania;884;Restaino Concetta, Zampino Giuseppe (a cura).;;Tesori del Regno;L'ornamentazione delle Cripte delle Cattedrali di Salerno e Amalfi nel XVIII. Napoli. Paparo 2012, 4°, pp. 382, con 265 ill. a colori n.t.;€ 30;
Locale | Campania;885;Santoro;Lorenzo;Le torri costiere della Provincia di Salerno.;Paesaggio, storia e conservazione. Napoli. Paparo 2012, 8°, pp. 288, con moltissime ill. a colori n.t.;€ 15;
